index,type,name,resident,streamed,parentStack
6139,fx,explosions/fx_exp_rocket_default_sm,34340,0,|t9_rpg7_up|weapon|zone_source/zm_countryside.zone|csv
6140,fx,weapon/fx_trail_crossbow,1360,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6141,weaponcamo,t9_camo_1911_table,82600,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6142,xanim,am_t9_1911_rdw_idle,1584,0,|t9_1911_rdw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6143,xanim,am_t9_1911_rdw_fire,4101,0,|t9_1911_rdw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6144,xanim,am_t9_1911_rdw_reload_empty,16212,0,|t9_1911_rdw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6145,xanim,am_t9_1911_fdw_pullout,7994,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6146,xanim,am_t9_1911_fdw_first_raise,18802,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6147,xanim,am_t9_1911_fdw_putaway,7468,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6148,xanim,am_t9_1911_fdw_sprint_in,4317,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6149,xanim,am_t9_1911_fdw_sprint_loop,4610,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6150,xanim,am_t9_1911_fdw_sprint_out,4522,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6151,xanim,am_t9_1911_fdw_slide_idle,3090,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6152,xanim,am_t9_1911_fdw_inspect,35777,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6153,xanim,am_t9_1911_fdw_crawl_in,5550,0,|t9_1911_rdw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6154,xanim,am_t9_1911_fdw_crawl_forward,5565,0,|t9_1911_rdw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6155,xanim,am_t9_1911_fdw_crawl_back,4740,0,|t9_1911_rdw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6156,xanim,am_t9_1911_fdw_crawl_right,4772,0,|t9_1911_rdw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6157,xanim,am_t9_1911_fdw_crawl_left,4711,0,|t9_1911_rdw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6158,xanim,am_t9_1911_fdw_crawl_out,4828,0,|t9_1911_rdw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6159,weapon,t9_1911_rdw_up_zm,7987,0,|zone_source/zm_countryside.zone|csv
6160,xmodelmesh,vm_t9_1911_ldw_upaf910f9e,1136,709616,|vm_t9_1911_ldw_up|xmodel|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6161,xmodel,vm_t9_1911_ldw_up,3730,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6162,xmodelmesh,wm_t9_1911_ldw_upc133183c,1136,439440,|wm_t9_1911_ldw_up|xmodel|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6163,xmodel,wm_t9_1911_ldw_up,3944,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6164,xanim,am_t9_1911_ldw_fire,4540,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6165,xanim,am_t9_1911_ldw_idle,1592,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6166,xanim,am_t9_1911_ldw_reload_empty,15359,0,|t9_1911_ldw_up_zm|weapon|zone_source/zm_countryside.zone|csv
6167,weapon,t9_1911_ldw_up_zm,7589,0,|zone_source/zm_countryside.zone|csv
6168,image,i_weapon_vm_ar_t9damage_receiver_o,291,746424,|mc/weapon_vm_ar_t9damage_receiver|material|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6169,image,i_weapon_vm_ar_t9damage_receiver_n,299,1419960,|mc/weapon_vm_ar_t9damage_receiver|material|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6170,image,i_weapon_vm_ar_t9damage_receiver_g,283,742728,|mc/weapon_vm_ar_t9damage_receiver|material|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6171,image,i_weapon_vm_ar_t9damage_receiver_r,291,720896,|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6172,image,i_weapon_vm_ar_t9damage_receiver_c,299,1419960,|mc/weapon_vm_ar_t9damage_receiver|material|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6173,image,i_weapon_vm_ar_t9damage_receiver_s,283,742728,|mc/weapon_vm_ar_t9damage_receiver|material|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6174,material,mc/weapon_vm_ar_t9damage_receiver,1142,0,|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6175,image,i_weapon_vm_ar_t9damage_handguard_o,292,720896,|mc/weapon_vm_ar_t9damage_handguard|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6176,image,i_weapon_vm_ar_t9damage_handguard_n,300,1419960,|mc/weapon_vm_ar_t9damage_handguard|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6177,image,i_weapon_vm_ar_t9damage_handguard_g,284,742728,|mc/weapon_vm_ar_t9damage_handguard|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6178,image,i_weapon_vm_ar_t9damage_handguard_r,292,720896,|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6179,image,i_weapon_vm_ar_t9damage_handguard_c,300,1419960,|mc/weapon_vm_ar_t9damage_handguard|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6180,image,i_weapon_vm_ar_t9damage_handguard_s,284,742728,|mc/weapon_vm_ar_t9damage_handguard|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6181,material,mc/weapon_vm_ar_t9damage_handguard,1128,0,|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6182,image,i_weapon_vm_ar_t9damage_rail_o,287,720896,|mc/weapon_vm_ar_t9damage_rail|material|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6183,image,i_weapon_vm_ar_t9damage_rail_n,295,1419960,|mc/weapon_vm_ar_t9damage_rail|material|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6184,image,i_weapon_vm_ar_t9damage_rail_g,279,742728,|mc/weapon_vm_ar_t9damage_rail|material|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6185,image,i_weapon_vm_ar_t9damage_rail_c,295,1419960,|mc/weapon_vm_ar_t9damage_rail|material|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6186,image,i_weapon_vm_ar_t9damage_rail_s,279,742728,|mc/weapon_vm_ar_t9damage_rail|material|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6187,material,mc/weapon_vm_ar_t9damage_rail,1141,0,|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6188,image,i_weapon_vm_ar_t9damage_sights_o,289,196608,|mc/weapon_vm_ar_t9damage_sights|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6189,image,i_weapon_vm_ar_t9damage_sights_n,297,371384,|mc/weapon_vm_ar_t9damage_sights|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6190,image,i_weapon_vm_ar_t9damage_sights_g,281,218440,|mc/weapon_vm_ar_t9damage_sights|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6191,image,i_weapon_vm_ar_t9damage_sights_r,289,720896,|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6192,image,i_weapon_vm_ar_t9damage_sights_c,297,371384,|mc/weapon_vm_ar_t9damage_sights|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6193,image,i_weapon_vm_ar_t9damage_sights_s,281,218440,|mc/weapon_vm_ar_t9damage_sights|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6194,material,mc/weapon_vm_ar_t9damage_sights,1130,0,|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6195,image,i_weapon_vm_ar_t9damage_grip_o,295,371376,|mc/weapon_vm_ar_t9damage_grip|material|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6196,image,i_weapon_vm_ar_t9damage_grip_n,303,742760,|mc/weapon_vm_ar_t9damage_grip|material|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6197,image,i_weapon_vm_ar_t9damage_grip_g,271,371352,|mc/weapon_vm_ar_t9damage_grip|material|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6198,image,i_weapon_vm_ar_t9damage_grip_c,303,742760,|mc/weapon_vm_ar_t9damage_grip|material|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6199,material,mc/weapon_vm_ar_t9damage_grip,1140,0,|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6200,xmodelmesh,vm_t9_ak471410db44,768,1183552,|vm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6201,xmodel,vm_t9_ak47,3160,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6202,fx,weapon/fx_muz_md_gas_flash_1p,31,0,|weapon/fx_muz_md_rifle_1p|fx|t9_zrg20mm|weapon|zone_source/zm_countryside.zone|csv
6203,fx,weapon/fx_muz_md_rifle_1p,27,0,|t9_zrg20mm|weapon|zone_source/zm_countryside.zone|csv
6204,fx,weapon/fx_muz_md_gas_flash_3p,31,0,|weapon/fx_muz_md_rifle_3p|fx|t9_zrg20mm|weapon|zone_source/zm_countryside.zone|csv
6205,fx,weapon/fx_muz_md_rifle_3p,27,0,|t9_zrg20mm|weapon|zone_source/zm_countryside.zone|csv
6206,xmodelmesh,wpn_h1_shell_762x39_npc7ed38bc2,232,4928,|wpn_h1_shell_762x39_npc|xmodel|_scobalula/shellejects/mwr/h1_shell_eject_762x39_rpd|fx|t9_rpd_up|weapon|zone_source/zm_countryside.zone|csv
6207,xmodel,wpn_h1_shell_762x39_npc,148,0,|_scobalula/shellejects/mwr/h1_shell_eject_762x39_rpd|fx|t9_rpd_up|weapon|zone_source/zm_countryside.zone|csv
6208,fx,_scobalula/shellejects/mwr/h1_shell_eject_762x39_rest,664,0,|_scobalula/shellejects/mwr/h1_shell_eject_762x39_rpd|fx|t9_rpd_up|weapon|zone_source/zm_countryside.zone|csv
6209,fx,_scobalula/shellejects/mwr/h1_shell_eject_762x39,1272,0,|t9_type63_up|weapon|zone_source/zm_countryside.zone|csv
6210,xmodelmesh,wm_t9_ak472c39fc2,768,672240,|wm_t9_ak47|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6211,xmodel,wm_t9_ak47,3368,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6212,image,i_weapon_vm_ar_t9damage_stock_o,272,411176,|mc/weapon_vm_ar_t9damage_stock|material|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6213,image,i_weapon_vm_ar_t9damage_stock_n,304,742760,|mc/weapon_vm_ar_t9damage_stock|material|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6214,image,i_weapon_vm_ar_t9damage_stock_g,272,371352,|mc/weapon_vm_ar_t9damage_stock|material|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6215,image,i_weapon_vm_ar_t9damage_stock_r,288,393216,|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6216,image,i_weapon_vm_ar_t9damage_stock_c,304,742760,|mc/weapon_vm_ar_t9damage_stock|material|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6217,image,i_weapon_vm_ar_t9damage_stock_s,272,371352,|mc/weapon_vm_ar_t9damage_stock|material|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6218,material,mc/weapon_vm_ar_t9damage_stock,1136,0,|t9_camo_ak47_table|weaponcamo|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6219,xmodelmesh,vm_t9_ak47_stock3c6805e5,232,59720,|vm_t9_ak47_stock|xmodel|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6220,xmodel,vm_t9_ak47_stock,144,0,|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6221,image,i_weapon_vm_ar_t9damage_barrel_o,289,1447608,|mc/weapon_vm_ar_t9damage_barrel|material|wm_t9_groza_mix_barrel2|xmodel|t9_groza_up|weapon|zone_source/zm_countryside.zone|csv
6222,image,i_weapon_vm_ar_t9damage_barrel_n,305,2839912,|mc/weapon_vm_ar_t9damage_barrel|material|wm_t9_groza_mix_barrel2|xmodel|t9_groza_up|weapon|zone_source/zm_countryside.zone|csv
6223,image,i_weapon_vm_ar_t9damage_barrel_g,273,1419928,|mc/weapon_vm_ar_t9damage_barrel|material|wm_t9_groza_mix_barrel2|xmodel|t9_groza_up|weapon|zone_source/zm_countryside.zone|csv
6224,image,i_weapon_vm_ar_t9damage_barrel_c,305,2839912,|mc/weapon_vm_ar_t9damage_barrel|material|wm_t9_groza_mix_barrel2|xmodel|t9_groza_up|weapon|zone_source/zm_countryside.zone|csv
6225,image,i_weapon_vm_ar_t9damage_barrel_s,273,1419928,|mc/weapon_vm_ar_t9damage_barrel|material|wm_t9_groza_mix_barrel2|xmodel|t9_groza_up|weapon|zone_source/zm_countryside.zone|csv
6226,material,mc/weapon_vm_ar_t9damage_barrel,1123,0,|wm_t9_groza_mix_barrel2|xmodel|t9_groza_up|weapon|zone_source/zm_countryside.zone|csv
6227,image,i_weapon_vm_ar_t9damage_mount_01_o,283,218448,|mc/weapon_vm_ar_t9damage_mount_01|material|wm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6228,image,i_weapon_vm_ar_t9damage_mount_01_n,299,371384,|mc/weapon_vm_ar_t9damage_mount_01|material|wm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6229,image,i_weapon_vm_ar_t9damage_mount_01_g,283,218440,|mc/weapon_vm_ar_t9damage_mount_01|material|wm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6230,image,i_weapon_vm_ar_t9damage_mount_01_c,299,1419960,|mc/weapon_vm_ar_t9damage_mount_01|material|wm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6231,image,i_weapon_vm_ar_t9damage_mount_01_s,283,742728,|mc/weapon_vm_ar_t9damage_mount_01|material|wm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6232,material,mc/weapon_vm_ar_t9damage_mount_01,1137,0,|wm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6233,image,i_weapon_vm_ar_t9damage_mount_02_o,291,196608,|mc/weapon_vm_ar_t9damage_mount_02|material|vm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6234,image,i_weapon_vm_ar_t9damage_mount_02_n,299,371384,|mc/weapon_vm_ar_t9damage_mount_02|material|vm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6235,image,i_weapon_vm_ar_t9damage_mount_02_g,283,218440,|mc/weapon_vm_ar_t9damage_mount_02|material|vm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6236,image,i_weapon_vm_ar_t9damage_mount_02_c,299,1419960,|mc/weapon_vm_ar_t9damage_mount_02|material|vm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6237,image,i_weapon_vm_ar_t9damage_mount_02_s,283,742728,|mc/weapon_vm_ar_t9damage_mount_02|material|vm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6238,material,mc/weapon_vm_ar_t9damage_mount_02,1137,0,|vm_t9_ots9|xmodel|t9_ots9_up|weapon|zone_source/zm_countryside.zone|csv
6239,image,i_weapon_vm_ar_t9damage_muzzle_slant_o,295,196608,|mc/weapon_vm_ar_t9damage_muzzle_slant|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6240,image,i_weapon_vm_ar_t9damage_muzzle_slant_n,303,371384,|mc/weapon_vm_ar_t9damage_muzzle_slant|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6241,image,i_weapon_vm_ar_t9damage_muzzle_slant_g,287,218440,|mc/weapon_vm_ar_t9damage_muzzle_slant|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6242,image,i_weapon_vm_ar_t9damage_muzzle_slant_c,303,371384,|mc/weapon_vm_ar_t9damage_muzzle_slant|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6243,image,i_weapon_vm_ar_t9damage_muzzle_slant_s,287,218440,|mc/weapon_vm_ar_t9damage_muzzle_slant|material|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6244,material,mc/weapon_vm_ar_t9damage_muzzle_slant,1133,0,|wm_t9_ak47_mix_barrel2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6245,xmodelmesh,vm_t9_ak47_barrel26b34ef5,792,449368,|vm_t9_ak47_barrel|xmodel|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6246,xmodel,vm_t9_ak47_barrel,1376,0,|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6247,image,i_attachment_vm_ar_t9damage_metal_mag_o,296,205992,|mc/attachment_vm_ar_t9damage_metal_mag|material|wm_t9_ak47_extmag|xmodel|t9_ak47_up|weapon|zone_source/zm_countryside.zone|csv
6248,image,i_attachment_vm_ar_t9damage_metal_mag_n,304,371384,|mc/attachment_vm_ar_t9damage_metal_mag|material|wm_t9_ak47_extmag|xmodel|t9_ak47_up|weapon|zone_source/zm_countryside.zone|csv
6249,image,i_attachment_vm_ar_t9damage_metal_mag_g,288,218440,|mc/attachment_vm_ar_t9damage_metal_mag|material|wm_t9_ak47_extmag|xmodel|t9_ak47_up|weapon|zone_source/zm_countryside.zone|csv
6250,image,i_attachment_vm_ar_t9damage_metal_mag_c,304,1419960,|mc/attachment_vm_ar_t9damage_metal_mag|material|wm_t9_ak47_extmag|xmodel|t9_ak47_up|weapon|zone_source/zm_countryside.zone|csv
6251,image,i_attachment_vm_ar_t9damage_metal_mag_s,288,742728,|mc/attachment_vm_ar_t9damage_metal_mag|material|wm_t9_ak47_extmag|xmodel|t9_ak47_up|weapon|zone_source/zm_countryside.zone|csv
6252,material,mc/weapon_vm_ar_t9damage_mag,1120,0,|wm_t9_ak47_mag|xmodel|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6253,image,i_attachment_vm_ar_t9damage_bullet_case_762_o,302,196608,|mc/attachment_vm_ar_t9damage_bullet_case_762|material|wm_t9_ak47_extmag2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6254,image,i_attachment_vm_ar_t9damage_bullet_case_762_n,310,371384,|mc/attachment_vm_ar_t9damage_bullet_case_762|material|wm_t9_ak47_extmag2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6255,image,i_attachment_vm_ar_t9damage_bullet_case_762_g,294,218440,|mc/attachment_vm_ar_t9damage_bullet_case_762|material|wm_t9_ak47_extmag2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6256,image,i_attachment_vm_ar_t9damage_bullet_case_762_s,302,196608,|mc/attachment_vm_ar_t9damage_bullet_case_762|material|wm_t9_ak47_extmag2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6257,material,mc/weapon_vm_ar_t9damage_bullet_case_762,1144,0,|wm_t9_ak47_mag|xmodel|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6258,image,i_attachment_vm_ar_t9damage_bullet_o,293,720896,|mc/attachment_vm_ar_t9damage_bullet|material|wm_t9_ak47_extmag2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6259,image,i_attachment_vm_ar_t9damage_bullet_n,301,1419960,|mc/attachment_vm_ar_t9damage_bullet|material|wm_t9_ak47_extmag2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6260,image,i_attachment_vm_ar_t9damage_bullet_g,285,742728,|mc/attachment_vm_ar_t9damage_bullet|material|wm_t9_ak47_extmag2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6261,image,i_attachment_vm_ar_t9damage_bullet_s,293,196608,|mc/attachment_vm_ar_t9damage_bullet|material|wm_t9_ak47_extmag2|xmodel|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6262,material,mc/weapon_vm_ar_t9damage_bullet,1132,0,|wm_t9_ak47_mag|xmodel|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6263,xmodelmesh,vm_t9_ak47_mag8e7ac90c,528,498904,|vm_t9_ak47_mag|xmodel|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6264,xmodel,vm_t9_ak47_mag,620,0,|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6265,xmodelmesh,wm_t9_ak47_stock2299feb2,224,36704,|wm_t9_ak47_stock|xmodel|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6266,xmodel,wm_t9_ak47_stock,140,0,|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6267,xmodelmesh,wm_t9_ak47_barrel97d71460,792,239968,|wm_t9_ak47_barrel|xmodel|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6268,xmodel,wm_t9_ak47_barrel,1168,0,|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6269,xmodelmesh,wm_t9_ak47_maga6fcee1f,528,271024,|wm_t9_ak47_mag|xmodel|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6270,xmodel,wm_t9_ak47_mag,540,0,|t9_ak47|weapon|zone_source/zm_countryside.zone|csv
6271,xanim,am_t9_ak47_idle,2692,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6272,xanim,am_t9_ak47_fire,5469,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6273,xanim,am_t9_ak47_reload,27852,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6274,xanim,am_t9_ak47_reload_empty,32217,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6275,xanim,am_t9_ak47_pullout,11933,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6276,xanim,am_t9_ak47_first_raise,16585,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6277,xanim,am_t9_ak47_putaway,8431,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6278,xanim,am_t9_ak47_pullout_quick,7969,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6279,xanim,am_t9_ak47_putaway_quick,7250,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6280,xanim,am_t9_ak47_sprint_in,4585,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6281,xanim,am_t9_ak47_sprint_loop,10898,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6282,xanim,am_t9_ak47_sprint_out,3915,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6283,xanim,am_t9_ak47_inspect,42824,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6284,xanim,am_t9_ak47_crawl_in,5105,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6285,xanim,am_t9_ak47_crawl_forward,8211,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6286,xanim,am_t9_ak47_crawl_back,7068,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6287,xanim,am_t9_ak47_crawl_right,7556,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6288,xanim,am_t9_ak47_crawl_left,7659,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6289,xanim,am_t9_ak47_crawl_out,4626,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6290,xanim,am_t9_ak47_ads_fire,3340,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6291,xanim,am_t9_ak47_slide_in,6732,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6292,xanim,am_t9_ak47_slide_air_in,7316,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6293,xanim,am_t9_ak47_slide_loop,6062,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6294,xanim,am_t9_ak47_slide_out,6021,0,|t9_rpk_up|weapon|zone_source/zm_countryside.zone|csv
6295,xanim,am_t9_ak47_ads_up,186,0,|t9_rpk|weapon|zone_source/zm_countryside.zone|csv
6296,xanim,am_t9_ak47_ads_down,203,0,|t9_rpk|weapon|zone_source/zm_countryside.zone|csv
6297,weapon,t9_ak47,7835,0,|zone_source/zm_countryside.zone|csv
6298,fx,zombie/fx_muz_md_gas_flash_1p_ugw_zmb,8136,0,|t9_nail_gun_up|weapon|zone_source/zm_countryside.zone|csv
6299,fx,zombie/fx_muz_md_rifle_1p_ugw_zmb,1256,0,|t9_zrg20mm_up|weapon|zone_source/zm_countryside.zone|csv
6300,lightdescription,gfx_dlight_gen_omni_r20010740878901887585379,45,0,|zombie/fx_muz_md_gas_flash_3p_ugw_zmb|fx|zombie/fx_muz_md_rifle_3p_ugw_zmb|fx|t9_zrg20mm_up|weapon|zone_source/zm_countryside.zone|csv
6301,fx,zombie/fx_muz_md_gas_flash_3p_ugw_zmb,10219,0,|zombie/fx_muz_md_rifle_3p_ugw_zmb|fx|t9_zrg20mm_up|weapon|zone_source/zm_countryside.zone|csv
6302,fx,zombie/fx_muz_md_rifle_3p_ugw_zmb,1256,0,|t9_zrg20mm_up|weapon|zone_source/zm_countryside.zone|csv
